1 1 0 70.7055 -100 7.53825 -42.4167 0.0297897 -42.4167 0.0297897 0.503579 0.554521 0.503579 -0.554521 
1 1 0 70.6064 -100 7.5471 -42.4302 0.0297122 -42.4302 0.0297122 0.503986 0.553882 0.503986 -0.553882 
1 1 0 70.5073 -100 7.55597 -42.4436 0.0296348 -42.4436 0.0296348 0.504393 0.553241 0.504393 -0.553241 
1 1 0 70.4082 -100 7.56488 -42.4571 0.0295573 -42.4571 0.0295573 0.504799 0.552599 0.504799 -0.552599 
1 1 0 70.3092 -100 7.57382 -42.4706 0.0294799 -42.4706 0.0294799 0.505205 0.551956 0.505205 -0.551956 
1 1 0 70.2101 -100 7.5828 -42.4842 0.0294025 -42.4842 0.0294025 0.505611 0.551311 0.505611 -0.551311 
1 1 0 70.111 -100 7.59181 -42.4977 0.029325 -42.4977 0.029325 0.506016 0.550664 0.506016 -0.550664 
1 1 0 70.0119 -100 7.60086 -42.5114 0.0292477 -42.5114 0.0292477 0.50642 0.550016 0.50642 -0.550016 
1 1 0 69.9129 -100 7.60994 -42.525 0.0291703 -42.525 0.0291703 0.506825 0.549367 0.506825 -0.549367 
1 1 0 69.8138 -100 7.61905 -42.5387 0.0290929 -42.5387 0.0290929 0.507228 0.548716 0.507228 -0.548716 
1 1 0 69.7148 -100 7.6282 -42.5524 0.0290156 -42.5524 0.0290156 0.507632 0.548064 0.507632 -0.548064 
1 1 0 69.6157 -100 7.63738 -42.5661 0.0289383 -42.5661 0.0289383 0.508035 0.54741 0.508035 -0.54741 
1 1 0 69.5167 -100 7.6466 -42.5799 0.028861 -42.5799 0.028861 0.508437 0.546755 0.508437 -0.546755 
1 1 0 69.4176 -100 7.65586 -42.5937 0.0287837 -42.5937 0.0287837 0.508839 0.546099 0.508839 -0.546099 
1 1 0 69.3186 -100 7.66515 -42.6075 0.0287064 -42.6075 0.0287064 0.50924 0.545441 0.50924 -0.545441 
1 1 0 69.2195 -100 7.67447 -42.6214 0.0286291 -42.6214 0.0286291 0.509641 0.544782 0.509641 -0.544782 
