-40 0.01 
-39.7091 0.0103729 
-39.4282 0.0107649 
-39.1577 0.011176 
-38.8979 0.0116061 
-38.6491 0.012055 
-38.4117 0.0125223 
-38.1863 0.0130076 
-37.9732 0.0135104 
-37.7729 0.0140299 
-37.5861 0.0145652 
-37.4133 0.0151154 
-37.2549 0.0156792 
-37.1117 0.0162552 
-36.9842 0.016842 
-36.873 0.0174379 
-36.7787 0.018041 
-36.7017 0.0186494 
-36.6426 0.0192609 
-36.6019 0.0198733 
-36.5799 0.0204843 
-36.5769 0.0210916 
-36.5933 0.0216927 
-36.6291 0.0222852 
-36.6844 0.0228667 
-36.7591 0.023435 
-36.8531 0.0239877 
-36.966 0.0245228 
-37.0975 0.0250382 
-37.2469 0.0255324 
-37.4135 0.0260036 
-37.5967 0.0264505 
-37.7954 0.026872 
-38.0086 0.0272672 
-38.2353 0.0276354 
-38.4742 0.0279764 
-38.7242 0.0282897 
-38.9839 0.0285756 
-39.252 0.0288341 
-39.5271 0.0290657 
-39.808 0.029271 
-40.0933 0.0294505 
-40.3817 0.0296051 
-40.6721 0.0297356 
-40.963 0.0298431 
-41.2536 0.0299284 
-41.5425 0.0299926 
-41.8289 0.0300367 
-42.1119 0.0300619 
-42.3905 0.0300692 
-42.664 0.0300596 
-42.9317 0.0300342 
-43.1929 0.0299939 
-43.4472 0.0299397 
-43.694 0.0298727 
-43.933 0.0297936 
-44.1639 0.0297034 
-44.3862 0.0296029 
-44.5999 0.029493 
-44.8047 0.0293743 
-45.0006 0.0292477 
-45.1875 0.0291139 
-45.3653 0.0289734 
-45.5341 0.0288269 
-45.6939 0.0286751 
-45.8447 0.0285185 
-45.9867 0.0283576 
-46.1201 0.028193 
-46.2448 0.0280251 
-46.3611 0.0278544 
-46.4693 0.0276813 
-46.5693 0.0275062 
-46.6616 0.0273295 
-46.7462 0.0271517 
-46.8233 0.0269729 
-46.8933 0.0267936 
-46.9563 0.026614 
-47.0125 0.0264344 
-47.0622 0.0262551 
-47.1056 0.0260763 
-47.1429 0.0258983 
-47.1744 0.0257213 
-47.2003 0.0255454 
-47.2207 0.0253709 
-47.236 0.025198 
-47.2463 0.0250268 
-47.2518 0.0248575 
-47.2528 0.0246901 
-47.2495 0.024525 
-47.242 0.0243621 
-47.2306 0.0242015 
-47.2153 0.0240435 
-47.1966 0.023888 
-47.1744 0.0237352 
-47.149 0.0235851 
-47.1205 0.0234379 
-47.0892 0.0232936 
-47.0551 0.0231522 
-47.0184 0.0230138 
-46.9794 0.0228784 
-46.938 0.0227462 
-46.8945 0.0226171 
-46.8491 0.0224912 
-46.8017 0.0223685 
-46.7527 0.022249 
-46.702 0.0221327 
-46.6498 0.0220197 
-46.5963 0.02191 
-46.5415 0.0218036 
-46.4855 0.0217005 
-46.4285 0.0216007 
-46.3706 0.0215042 
-46.3118 0.021411 
-46.2522 0.0213211 
-46.192 0.0212345 
-46.1313 0.0211512 
-46.07 0.0210712 
-46.0084 0.0209944 
-45.9464 0.0209209 
-45.8843 0.0208506 
-45.8219 0.0207835 
-45.7595 0.0207196 
-45.697 0.0206589 
-45.6346 0.0206013 
-45.5723 0.0205468 
-45.5102 0.0204954 
-45.4483 0.0204471 
-45.3867 0.0204018 
-45.3255 0.0203594 
-45.2647 0.02032 
-45.2044 0.0202835 
-45.1446 0.0202499 
-45.0853 0.0202191 
-45.0267 0.0201911 
-44.9688 0.0201658 
-44.9115 0.0201432 
-44.855 0.0201233 
-44.7993 0.020106 
-44.7445 0.0200912 
-44.6905 0.0200789 
-44.6374 0.0200691 
-44.5853 0.0200616 
-44.5342 0.0200565 
-44.484 0.0200537 
-44.435 0.0200531 
-44.3869 0.0200546 
-44.34 0.0200583 
-44.2942 0.0200639 
-44.2496 0.0200716 
-44.2061 0.0200812 
-44.1638 0.0200926 
-44.1227 0.0201058 
-44.0829 0.0201207 
-44.0443 0.0201373 
-44.0069 0.0201554 
-43.9708 0.0201751 
-43.9361 0.0201962 
-43.9025 0.0202186 
-43.8703 0.0202424 
-43.8394 0.0202674 
-43.8099 0.0202936 
-43.7816 0.0203209 
-43.7546 0.0203492 
-43.729 0.0203785 
-43.7047 0.0204087 
-43.6817 0.0204396 
-43.66 0.0204713 
-43.6396 0.0205038 
-43.6205 0.0205368 
-43.6027 0.0205703 
-43.5862 0.0206044 
-43.5709 0.0206388 
-43.5569 0.0206736 
-43.5441 0.0207087 
-43.5325 0.020744 
-43.5222 0.0207795 
-43.513 0.020815 
-43.505 0.0208506 
-43.4981 0.0208862 
-43.4924 0.0209217 
-43.4877 0.0209571 
-43.4842 0.0209923 
-43.4816 0.0210273 
-43.4801 0.021062 
-43.4796 0.0210964 
-43.4801 0.0211304 
-43.4815 0.021164 
-43.4838 0.0211971 
-43.487 0.0212297 
-43.491 0.0212618 
-43.4958 0.0212933 
-43.5015 0.0213243 
-43.5079 0.0213545 
-43.515 0.0213841 
-43.5227 0.021413 
-43.5312 0.0214412 
-43.5402 0.0214687 
-43.5499 0.0214954 
-43.5601 0.0215213 
-43.5708 0.0215464 
-43.582 0.0215706 
-43.5937 0.0215941 
-43.6057 0.0216166 
-43.6182 0.0216384 
-43.631 0.0216593 
-43.6442 0.0216793 
-43.6576 0.0216984 
-43.6713 0.0217166 
-43.6852 0.021734 
-43.6993 0.0217505 
-43.7136 0.0217661 
-43.7281 0.0217808 
-43.7426 0.0217947 
-43.7573 0.0218077 
-43.7719 0.0218198 
-43.7867 0.0218311 
-43.8014 0.0218415 
-43.8161 0.0218511 
-43.8308 0.0218599 
-43.8454 0.0218679 
-43.86 0.0218751 
-43.8744 0.0218815 
-43.8887 0.0218872 
-43.9028 0.0218921 
-43.9168 0.0218963 
-43.9307 0.0218998 
-43.9443 0.0219025 
-43.9577 0.0219046 
-43.9708 0.0219061 
-43.9838 0.0219069 
-43.9964 0.021907 
-44.0089 0.0219066 
-44.021 0.0219056 
-44.0328 0.0219041 
-44.0444 0.021902 
-44.0556 0.0218994 
-44.0665 0.0218963 
-44.0771 0.0218928 
-44.0874 0.0218887 
-44.0973 0.0218843 
-44.1069 0.0218795 
-44.1162 0.0218742 
-44.1251 0.0218686 
-44.1336 0.0218627 
-44.1419 0.0218564 
-44.1497 0.0218498 
-44.1572 0.0218429 
-44.1644 0.0218358 
-44.1711 0.0218284 
-44.1776 0.0218208 
-44.1837 0.021813 
-44.1894 0.021805 
-44.1948 0.0217969 
-44.1999 0.0217885 
-44.2046 0.0217801 
-44.2089 0.0217715 
-44.213 0.0217629 
-44.2167 0.0217541 
-44.2201 0.0217453 
-44.2232 0.0217364 
-44.2259 0.0217275 
-44.2284 0.0217186 
-44.2305 0.0217097 
-44.2324 0.0217008 
-44.234 0.0216919 
-44.2353 0.021683 
-44.2363 0.0216742 
-44.2371 0.0216654 
-44.2376 0.0216567 
-44.2378 0.0216481 
-44.2379 0.0216396 
-44.2376 0.0216312 
-44.2372 0.0216229 
-44.2365 0.0216147 
-44.2357 0.0216066 
-44.2346 0.0215987 
-44.2333 0.0215909 
-44.2319 0.0215832 
-44.2302 0.0215758 
-44.2284 0.0215684 
-44.2265 0.0215613 
-44.2244 0.0215543 
-44.2221 0.0215475 
-44.2197 0.0215409 
-44.2172 0.0215345 
-44.2145 0.0215282 
-44.2118 0.0215222 
-44.2089 0.0215163 
-44.206 0.0215107 
-44.2029 0.0215052 
-44.1998 0.0215 
-44.1966 0.0214949 
-44.1933 0.0214901 
-44.19 0.0214855 
-44.1866 0.0214811 
-44.1831 0.0214769 
-44.1797 0.0214729 
-44.1762 0.0214691 
-44.1726 0.0214655 
-44.1691 0.0214621 
-44.1655 0.0214589 
-44.1619 0.0214559 
-44.1583 0.0214531 
-44.1547 0.0214505 
-44.1512 0.0214482 
-44.1476 0.021446 
-44.1441 0.0214439 
-44.1405 0.0214421 
-44.137 0.0214405 
-44.1336 0.021439 
-44.1301 0.0214377 
-44.1267 0.0214366 
-44.1234 0.0214357 
-44.1201 0.0214349 
-44.1168 0.0214343 
-44.1136 0.0214339 
-44.1105 0.0214336 
-44.1074 0.0214334 
-44.1044 0.0214334 
-44.1014 0.0214335 
-44.0986 0.0214338 
-44.0957 0.0214342 
-44.093 0.0214347 
-44.0903 0.0214353 
-44.0877 0.0214361 
-44.0852 0.021437 
-44.0828 0.0214379 
-44.0804 0.021439 
-44.0781 0.0214402 
-44.0759 0.0214415 
-44.0738 0.0214428 
-44.0718 0.0214442 
-44.0698 0.0214458 
-44.068 0.0214473 
-44.0662 0.021449 
-44.0645 0.0214507 
-44.0629 0.0214525 
-44.0613 0.0214543 
-44.0599 0.0214562 
-44.0585 0.0214581 
-44.0572 0.0214601 
-44.056 0.0214621 
-44.0549 0.0214641 
-44.0539 0.0214662 
-44.0529 0.0214683 
-44.052 0.0214704 
-44.0512 0.0214725 
-44.0505 0.0214746 
-44.0498 0.0214768 
-44.0492 0.0214789 
-44.0487 0.0214811 
-44.0483 0.0214832 
-44.0479 0.0214854 
-44.0476 0.0214875 
-44.0474 0.0214896 
-44.0472 0.0214917 
-44.0471 0.0214938 
-44.047 0.0214959 
-44.047 0.021498 
-44.0471 0.0215 
-44.0472 0.021502 
-44.0473 0.021504 
-44.0476 0.0215059 
-44.0478 0.0215078 
-44.0481 0.0215097 
-44.0485 0.0215115 
-44.0489 0.0215134 
-44.0493 0.0215151 
-44.0498 0.0215168 
-44.0503 0.0215185 
-44.0509 0.0215201 
-44.0515 0.0215217 
-44.0521 0.0215233 
-44.0527 0.0215248 
-44.0534 0.0215262 
-44.0541 0.0215276 
-44.0548 0.021529 
-44.0556 0.0215303 
-44.0564 0.0215315 
-44.0571 0.0215327 
-44.0579 0.0215339 
-44.0587 0.021535 
-44.0596 0.021536 
-44.0604 0.021537 
-44.0613 0.021538 
-44.0621 0.0215389 
-44.063 0.0215397 
-44.0638 0.0215405 
-44.0647 0.0215413 
-44.0656 0.021542 
-44.0664 0.0215426 
-44.0673 0.0215432 
-44.0682 0.0215438 
-44.069 0.0215443 
-44.0699 0.0215447 
-44.0708 0.0215452 
-44.0716 0.0215455 
-44.0724 0.0215459 
-44.0733 0.0215461 
-44.0741 0.0215464 
-44.0749 0.0215466 
