
-84.969 0.3 1 
-84.5824 0.29 1 

-84.5824 0.29 1 
-84.1753 0.28 1 

-84.1753 0.28 1 
-83.75 0.270086 1 

-83.7462 0.27 1 
-83.75 0.270086 1 

-83.7462 0.27 1 
-83.2926 0.26 1 

-83.2926 0.26 1 
-82.8129 0.25 1 

-82.8129 0.25 1 
-82.3048 0.24 1 

4 0.241015 1 
3.68179 0.24 1 

7.25 0.242489 1 
4 0.241015 1 

8.33919 0.24 1 
7.25 0.242489 1 

-82.3048 0.24 1 
-81.7658 0.23 1 

0.75 0.230346 1 
0.68891 0.23 1 

3.68179 0.24 1 
0.75 0.230346 1 

8.33919 0.24 1 
10.5 0.235208 1 

11.6342 0.23 1 
10.5 0.235208 1 

-81.7658 0.23 1 
-81.1929 0.22 1 

0.68891 0.23 1 
-1.04723 0.22 1 

11.6342 0.23 1 
13.75 0.220563 1 

13.8381 0.22 1 
13.75 0.220563 1 

-81.1929 0.22 1 
-80.5829 0.21 1 

-2.5 0.211359 1 
-2.68127 0.21 1 

-1.04723 0.22 1 
-2.5 0.211359 1 

13.8381 0.22 1 
15.4268 0.21 1 

-80.5829 0.21 1 
-80.5 0.20869 1 

-79.9306 0.2 1 
-80.5 0.20869 1 

-2.68127 0.21 1 
-3.99513 0.2 1 

15.4268 0.21 1 
17 0.200365 1 

17.0481 0.2 1 
17 0.200365 1 

-79.9306 0.2 1 
-79.2328 0.19 1 

-3.99513 0.2 1 
-5.27399 0.19 1 

17.0481 0.2 1 
18.384 0.19 1 

-79.2328 0.19 1 
-78.4848 0.18 1 

-5.75 0.186209 1 
-6.48026 0.18 1 

-5.27399 0.19 1 
-5.75 0.186209 1 

18.384 0.19 1 
19.7507 0.18 1 

-78.4848 0.18 1 
-77.6808 0.17 1 

-6.48026 0.18 1 
-7.63299 0.17 1 

19.7507 0.18 1 
20.25 0.176404 1 

21.0283 0.17 1 
20.25 0.176404 1 

-77.6808 0.17 1 
-77.25 0.164932 1 

-76.8128 0.16 1 
-77.25 0.164932 1 

-7.63299 0.17 1 
-8.75764 0.16 1 

21.0283 0.17 1 
22.264 0.16 1 

-76.8128 0.16 1 
-75.8728 0.15 1 

-9 0.157813 1 
-9.9081 0.15 1 

-8.75764 0.16 1 
-9 0.157813 1 

22.264 0.16 1 
23.5 0.150197 1 

23.5229 0.15 1 
23.5 0.150197 1 

-75.8728 0.15 1 
-74.8533 0.14 1 

-9.9081 0.15 1 
-11.0443 0.14 1 

23.5229 0.15 1 
24.6946 0.14 1 

-74.8533 0.14 1 
-74 0.132233 1 

-73.7424 0.13 1 
-74 0.132233 1 

-11.0443 0.14 1 
-12.1523 0.13 1 

24.6946 0.14 1 
25.8887 0.13 1 

-73.7424 0.13 1 
-72.5231 0.12 1 

-12.25 0.129106 1 
-13.3869 0.12 1 

-12.1523 0.13 1 
-12.25 0.129106 1 

25.8887 0.13 1 
26.75 0.122904 1 

27.0847 0.12 1 
26.75 0.122904 1 

-72.5231 0.12 1 
-71.1851 0.11 1 

-13.3869 0.12 1 
-14.602 0.11 1 

27.0847 0.12 1 
28.2511 0.11 1 

-71.1851 0.11 1 
