55.714 -44.9078 -44.9078 1 1 0
55.616 -44.928 -44.928 1 1 0
55.5181 -44.9482 -44.9482 1 1 0
55.4202 -44.9685 -44.9685 1 1 0
55.3223 -44.9888 -44.9888 1 1 0
55.2244 -45.0092 -45.0092 1 1 0
55.1265 -45.0297 -45.0297 1 1 0
55.0286 -45.0502 -45.0502 1 1 0
54.9308 -45.0708 -45.0708 1 1 0
54.8329 -45.0914 -45.0914 1 1 0
54.7351 -45.1122 -45.1122 1 1 0
54.6373 -45.1329 -45.1329 1 1 0
54.5395 -45.1538 -45.1538 1 1 0
54.4417 -45.1747 -45.1747 1 1 0
54.3439 -45.1957 -45.1957 1 1 0
54.2461 -45.2167 -45.2167 1 1 0
54.1484 -45.2378 -45.2378 1 1 0
54.0507 -45.259 -45.259 1 1 0
53.9529 -45.2802 -45.2802 1 1 0
53.8552 -45.3015 -45.3015 1 1 0
53.7575 -45.3229 -45.3229 1 1 0
53.6599 -45.3443 -45.3443 1 1 0
53.5622 -45.3658 -45.3658 1 1 0
53.4646 -45.3874 -45.3874 1 1 0
53.3669 -45.409 -45.409 1 1 0
53.2693 -45.4307 -45.4307 1 1 0
53.1717 -45.4525 -45.4525 1 1 0
53.0741 -45.4743 -45.4743 1 1 0
52.9765 -45.4963 -45.4963 1 1 0
52.879 -45.5182 -45.5182 1 1 0
52.7815 -45.5403 -45.5403 1 1 0
52.6839 -45.5624 -45.5624 1 1 0
52.5864 -45.5846 -45.5846 1 1 0
52.4889 -45.6068 -45.6068 1 1 0
52.3915 -45.6292 -45.6292 1 1 0
52.294 -45.6516 -45.6516 1 1 0
52.1966 -45.6741 -45.6741 1 1 0
52.0991 -45.6966 -45.6966 1 1 0
52.0017 -45.7192 -45.7192 1 1 0
51.9043 -45.7419 -45.7419 1 1 0
51.807 -45.7647 -45.7647 1 1 0
51.7096 -45.7875 -45.7875 1 1 0
51.6123 -45.8104 -45.8104 1 1 0
51.5149 -45.8334 -45.8334 1 1 0
51.4176 -45.8564 -45.8564 1 1 0
51.3203 -45.8796 -45.8796 1 1 0
51.2231 -45.9028 -45.9028 1 1 0
51.1258 -45.926 -45.926 1 1 0
51.0286 -45.9494 -45.9494 1 1 0
50.9314 -45.9728 -45.9728 1 1 0
50.8342 -45.9963 -45.9963 1 1 0
50.737 -46.0199 -46.0199 1 1 0
50.6398 -46.0435 -46.0435 1 1 0
50.5427 -46.0673 -46.0673 1 1 0
50.4455 -46.0911 -46.0911 1 1 0
50.3484 -46.115 -46.115 1 1 0
50.2514 -46.1389 -46.1389 1 1 0
50.1543 -46.163 -46.163 1 1 0
50.0572 -46.1871 -46.1871 1 1 0
49.9602 -46.2113 -46.2113 1 1 0
49.8632 -46.2355 -46.2355 1 1 0
49.7662 -46.2599 -46.2599 1 1 0
49.6692 -46.2843 -46.2843 1 1 0
49.5723 -46.3088 -46.3088 1 1 0
49.4754 -46.3334 -46.3334 1 1 0
49.3785 -46.3581 -46.3581 1 1 0
49.2816 -46.3829 -46.3829 1 1 0
49.1847 -46.4077 -46.4077 1 1 0
49.0878 -46.4326 -46.4326 1 1 0
48.991 -46.4576 -46.4576 1 1 0
48.8942 -46.4827 -46.4827 1 1 0
48.7974 -46.5078 -46.5078 1 1 0
48.7007 -46.5331 -46.5331 1 1 0
48.6039 -46.5584 -46.5584 1 1 0
48.5072 -46.5838 -46.5838 1 1 0
48.4105 -46.6093 -46.6093 1 1 0
48.3138 -46.6349 -46.6349 1 1 0
48.2172 -46.6605 -46.6605 1 1 0
48.1206 -46.6863 -46.6863 1 1 0
48.024 -46.7121 -46.7121 1 1 0
47.9274 -46.738 -46.738 1 1 0
47.8308 -46.764 -46.764 1 1 0
47.7343 -46.7901 -46.7901 1 1 0
47.6378 -46.8163 -46.8163 1 1 0
47.5413 -46.8425 -46.8425 1 1 0
47.4448 -46.8689 -46.8689 1 1 0
47.3484 -46.8953 -46.8953 1 1 0
47.2519 -46.9218 -46.9218 1 1 0
47.1555 -46.9484 -46.9484 1 1 0
47.0592 -46.9751 -46.9751 1 1 0
46.9628 -47.0019 -47.0019 1 1 0
46.8665 -47.0287 -47.0287 1 1 0
46.7702 -47.0557 -47.0557 1 1 0
46.6739 -47.0827 -47.0827 1 1 0
46.5777 -47.1099 -47.1099 1 1 0
46.4814 -47.1371 -47.1371 1 1 0
46.3852 -47.1644 -47.1644 1 1 0
46.2891 -47.1918 -47.1918 1 1 0
46.1929 -47.2193 -47.2193 1 1 0
46.0968 -47.2469 -47.2469 1 1 0
46.0007 -47.2746 -47.2746 1 1 0
45.9046 -47.3023 -47.3023 1 1 0
45.8086 -47.3302 -47.3302 1 1 0
45.7126 -47.3581 -47.3581 1 1 0
45.6166 -47.3862 -47.3862 1 1 0
45.5206 -47.4143 -47.4143 1 1 0
45.4247 -47.4425 -47.4425 1 1 0
45.3288 -47.4708 -47.4708 1 1 0
45.2329 -47.4992 -47.4992 1 1 0
45.1371 -47.5277 -47.5277 1 1 0
45.0412 -47.5563 -47.5563 1 1 0
44.9454 -47.585 -47.585 1 1 0
44.8497 -47.6138 -47.6138 1 1 0
44.7539 -47.6427 -47.6427 1 1 0
44.6582 -47.6717 -47.6717 1 1 0
44.5625 -47.7007 -47.7007 1 1 0
44.4669 -47.7299 -47.7299 1 1 0
44.3713 -47.7592 -47.7592 1 1 0
44.2757 -47.7885 -47.7885 1 1 0
44.1801 -47.8179 -47.8179 1 1 0
44.0846 -47.8475 -47.8475 1 1 0
43.9891 -47.8771 -47.8771 1 1 0
43.8936 -47.9069 -47.9069 1 1 0
43.7981 -47.9367 -47.9367 1 1 0
43.7027 -47.9666 -47.9666 1 1 0
43.6073 -47.9967 -47.9967 1 1 0
43.512 -48.0268 -48.0268 1 1 0
43.4167 -48.057 -48.057 1 1 0
43.3214 -48.0873 -48.0873 1 1 0
43.2261 -48.1177 -48.1177 1 1 0
43.1309 -48.1482 -48.1482 1 1 0
43.0357 -48.1789 -48.1789 1 1 0
42.9405 -48.2096 -48.2096 1 1 0
42.8454 -48.2404 -48.2404 1 1 0
42.7503 -48.2713 -48.2713 1 1 0
42.6552 -48.3023 -48.3023 1 1 0
42.5601 -48.3334 -48.3334 1 1 0
42.4651 -48.3646 -48.3646 1 1 0
42.3702 -48.3959 -48.3959 1 1 0
42.2752 -48.4273 -48.4273 1 1 0
42.1803 -48.4588 -48.4588 1 1 0
42.0854 -48.4904 -48.4904 1 1 0
41.9906 -48.5221 -48.5221 1 1 0
41.8958 -48.5539 -48.5539 1 1 0
41.801 -48.5858 -48.5858 1 1 0
41.7063 -48.6178 -48.6178 1 1 0
41.6116 -48.6499 -48.6499 1 1 0
41.5169 -48.6821 -48.6821 1 1 0
41.4223 -48.7144 -48.7144 1 1 0
41.3277 -48.7468 -48.7468 1 1 0
41.2331 -48.7794 -48.7794 1 1 0
41.1386 -48.812 -48.812 1 1 0
41.0441 -48.8447 -48.8447 1 1 0
40.9496 -48.8775 -48.8775 1 1 0
40.8552 -48.9104 -48.9104 1 1 0
40.7608 -48.9434 -48.9434 1 1 0
40.6664 -48.9765 -48.9765 1 1 0
40.5721 -49.0097 -49.0097 1 1 0
40.4778 -49.043 -49.043 1 1 0
40.3835 -49.0765 -49.0765 1 1 0
40.2893 -49.11 -49.11 1 1 0
40.1952 -49.1436 -49.1436 1 1 0
40.101 -49.1773 -49.1773 1 1 0
40.0069 -49.2112 -49.2112 1 1 0
39.9128 -49.2451 -49.2451 1 1 0
39.8188 -49.2791 -49.2791 1 1 0
39.7248 -49.3132 -49.3132 1 1 0
39.6309 -49.3475 -49.3475 1 1 0
39.5369 -49.3818 -49.3818 1 1 0
39.443 -49.4162 -49.4162 1 1 0
39.3492 -49.4508 -49.4508 1 1 0
39.2554 -49.4854 -49.4854 1 1 0
39.1616 -49.5202 -49.5202 1 1 0
39.0679 -49.555 -49.555 1 1 0
38.9742 -49.5899 -49.5899 1 1 0
38.8805 -49.625 -49.625 1 1 0
38.7869 -49.6601 -49.6601 1 1 0
38.6933 -49.6954 -49.6954 1 1 0
38.5998 -49.7307 -49.7307 1 1 0
38.5063 -49.7662 -49.7662 1 1 0
38.4128 -49.8017 -49.8017 1 1 0
38.3194 -49.8374 -49.8374 1 1 0
38.226 -49.8731 -49.8731 1 1 0
38.1326 -49.909 -49.909 1 1 0
38.0393 -49.945 -49.945 1 1 0
37.9461 -49.981 -49.981 1 1 0
37.8528 -50.0172 -50.0172 1 1 0
37.7596 -50.0534 -50.0534 1 1 0
37.6665 -50.0898 -50.0898 1 1 0
37.5734 -50.1262 -50.1262 1 1 0
37.4803 -50.1628 -50.1628 1 1 0
37.3872 -50.1995 -50.1995 1 1 0
37.2942 -50.2362 -50.2362 1 1 0
37.2013 -50.2731 -50.2731 1 1 0
37.1084 -50.31 -50.31 1 1 0
37.0155 -50.3471 -50.3471 1 1 0
36.9226 -50.3842 -50.3842 1 1 0
36.8298 -50.4215 -50.4215 1 1 0
36.7371 -50.4588 -50.4588 1 1 0
36.6443 -50.4963 -50.4963 1 1 0
36.5517 -50.5338 -50.5338 1 1 0
36.459 -50.5715 -50.5715 1 1 0
36.3664 -50.6092 -50.6092 1 1 0
36.2738 -50.6471 -50.6471 1 1 0
36.1813 -50.685 -50.685 1 1 0
36.0888 -50.723 -50.723 1 1 0
35.9964 -50.7612 -50.7612 1 1 0
35.904 -50.7994 -50.7994 1 1 0
35.8116 -50.8377 -50.8377 1 1 0
35.7193 -50.8761 -50.8761 1 1 0
35.627 -50.9146 -50.9146 1 1 0
35.5348 -50.9532 -50.9532 1 1 0
35.4426 -50.9919 -50.9919 1 1 0
35.3504 -51.0307 -51.0307 1 1 0
35.2583 -51.0696 -51.0696 1 1 0
35.1662 -51.1086 -51.1086 1 1 0
35.0741 -51.1477 -51.1477 1 1 0
34.9821 -51.1869 -51.1869 1 1 0
34.8901 -51.2261 -51.2261 1 1 0
34.7982 -51.2655 -51.2655 1 1 0
34.7063 -51.3049 -51.3049 1 1 0
34.6145 -51.3445 -51.3445 1 1 0
34.5227 -51.3841 -51.3841 1 1 0
