-40 0 
-39.4084 0.000480602 
-38.825 0.00100363 
-38.2495 0.00157258 
-37.6818 0.00219113 
-37.1216 0.00286311 
-36.5692 0.00359246 
-36.0248 0.00438324 
-35.4887 0.00523954 
-34.9615 0.0061654 
-34.444 0.0071648 
-33.9374 0.00824145 
-33.4428 0.00939876 
-32.9619 0.0106396 
-32.4965 0.0119663 
-32.049 0.0133802 
-31.622 0.0148817 
-31.2185 0.0164697 
-30.8422 0.0181419 
-30.4969 0.0198941 
-30.1871 0.0217201 
-29.9178 0.0236116 
-29.6943 0.0255581 
-29.5224 0.0275466 
-29.4082 0.0295617 
-29.3578 0.0315858 
-29.3774 0.0335991 
-29.4725 0.0355801 
-29.6483 0.0375063 
-29.9087 0.0393547 
-30.2561 0.0411028 
-30.6912 0.04273 
-31.2125 0.0442184 
-31.8164 0.045554 
-32.4969 0.0467276 
-33.2463 0.0477352 
-34.055 0.0485776 
-34.9124 0.0492606 
-35.8072 0.0497931 
-36.728 0.0501868 
-37.6639 0.0504548 
-38.6046 0.0506102 
-39.5408 0.0506662 
-40.4645 0.0506349 
-41.3685 0.0505271 
-42.2473 0.0503527 
-43.0961 0.0501202 
-43.9114 0.049837 
-44.6905 0.0495095 
-45.4316 0.0491433 
-46.1335 0.0487434 
-46.7957 0.0483139 
-47.4179 0.0478587 
-48.0006 0.0473811 
-48.5443 0.0468841 
-49.0498 0.0463706 
-49.5184 0.0458429 
-49.951 0.0453033 
-50.3491 0.0447539 
-50.7141 0.0441967 
-51.0472 0.0436334 
-51.35 0.0430657 
-51.624 0.0424949 
-51.8704 0.0419226 
-52.0908 0.0413499 
-52.2866 0.0407781 
-52.459 0.0402081 
-52.6094 0.039641 
-52.739 0.0390776 
-52.8491 0.0385187 
-52.9407 0.037965 
-53.015 0.0374172 
-53.0731 0.0368758 
-53.1159 0.0363413 
-53.1445 0.0358141 
-53.1596 0.0352947 
-53.1622 0.0347834 
-53.1531 0.0342804 
-53.1331 0.033786 
-53.1029 0.0333004 
-53.0631 0.0328237 
-53.0145 0.0323562 
-52.9576 0.0318978 
-52.8931 0.0314486 
-52.8214 0.0310088 
-52.7432 0.0305783 
